Project_ID,Project_Name,Country,City,Contractor_Name,Equipment_ID,Equipment_Type,Usage_Hours,Downtime_Hours,Maintenance_Status,Material_Type,Quantity_Used,Unit_Cost,Supplier_Name,Project_Budget,Actual_Cost,Currency,Payment_Status,Start_Date,End_Date,Actual_Completion_Date,Delay_Days
GHA-2003,Tema Container Road,Ghana,Sunyani,Sahara Build Company,EQ-6867,Grader,216.2,11.3,SERVICED,Steel,59 bags,1772079.7,WestStone Material,189328565.49,189328565.49,KES,partial,05/03/2023,10-Jan-2024,04/15/24,96
NGA-2004,Kano Industrial Road,Nigeria,Jos,Ubora Construction,EQ-2407,Crane,105.5,78.7,service due,Sand,188.87 tons,120266.77,TerraMix Logistics,148403145.81,141489785.21,USD,Delayed,17/10/2025,2026-02-19,,30
KEN-2005,Mombasa Port Access Road,Kenya,Eldoret,Apex Infra Ltd,EQ-2573,Crane,183.4,23.6,Needs Repair,Gravel,274 bags,"KES 3,495,129.99",WestStone Materials,24793336.15,23965775.2,ghs,partial,10/21/25,2026/06/12 00:00,2026/06/22 00:00,two
ZAF12006,Polokwane Industrial Estate,South Africa,Bloemfontein,Apex Infrastructure,EQ-8441,Grader,220.9,65.4,SERVICED,Sand,364 bags,150786.08,Cemex Supplies,9621090.67,9242580.96,ZAR,on hold,11/04/2023,08/10/2023,24-Jul-2024,290
KEN 12007,Kisumu Waterfront Rehab,Kenya,Kisumu,Sahara Build Company,EQ-1341,Excavator,24.5,22.5,OK,Gravel,354536kg,"KES 447,460.82",Cemex Spply,106761268.99,106761268.99,GHS,Delayed,17-Sep-2023,23-Nov-2023,12/08/23,15
NGA12008,Ibadan Drainage Expansion,Nigeria,Enugu,Deltacore Buildrs,EQ-3204,Excavator,1709.8,54.3,bad ,Steel,81 bags,10665139.54,Savanna Aggregate,167146713.96,193937159.61,USD,pending,2023/04/02 00:00,29/04/2023,2023/09/15 00:00,139
NGA-12009,Port Harcourt Port Link,Nigeria,Enugu,Sahara Build Co,,Grader,57.1,2.5,degraded,Cement,318297kg,102051.58,Cape Build Mart,771040.78,607155.12,ZAR,PENDING,18/11/2025,27/04/2026,06/03/26,0
GHA-2010,Tamale Waterline Project,Ghana,Tema,Sahara Build Company,EQ-9817,Excavator,60.0,6.8,degraded,Gravel,178101kg,"GHS 2,318,213.03",Cape Build Mart,12269255.82,17396318.15,USD,Paid,2025-11-07,27/01/2027,2027/04/25 00:00,88
NGA12011,Abuja Civic Centre Works,Nigeria,Kano,NileStone Construction,EQ-7253,Grader,45.1,33.3,needs repair,Steel,353.43 tons,3332109.45,Lagos Industrial Supply,1475381.38,1361965.73,GHS ,Partial,01/30/25,18-Mar-2026,2026-02-17,120
ZAF_12012,Durban Freight Corridor,South Africa,Port Elizabeth,apex infrastructure,EQ-1144,Loader,141.0,60.2,bad ,Sand,347233kg,1882003.64,WestStone Materials,1117043.8,1210423.31,GHS,PENDING,2025/01/29 00:00,2025/11/26 00:00,2026-11-28,367
ZAF-1221,Ibadan Drainage Expansion,Nigeria,Ibadan,DeltaCore Builders,EQ-2020,Grader,156.0,20.9,needs repair,Sand,86633kg,1640388.35,SAVANNA AGGREGATE,82960963.91,119238070.62,ngn,PENDING,2025/06/11 00:00,17/11/2026,12/10/2026,-36
GHA-12014,TAKORADI LOGISTICS YARD,Ghana,Accra,Mara Civil Wroks,EQ-8097,Grader,223.0,1.7,service due,Limestone,435 bags,unknown,African Steels Trading,44262781.65,49761398.0,ZAR,Pending,30-May-2025,07/29/25,2025/08/17 00:00,19
KEN-12015,Eldoret Industrial Spur,Kenya,Thika,BuildRight Contractors,EQ8846,Loader,179.0,66.4,ok ,Sand,274702kg,385953.66,Afri Steel Traders,1004794.96,1198756.95,USD,Paid,2025/02/23 00:00,2025/12/29 00:00,2026/01/21 00:00,-45
ZAF 12016,Polokwane Industrial Estate,South Africa,Durban,Kentech Engineering,EQ5414,Bulldozer,163.8,60.8,degraded,Limestone,293794kg,852633.4,Kilimanjaro Cement,12729256.65,11073348.2, NGN,delayed,2025-11-05,21-Jun-2026,18-Jun-2026,-3
GHA 12017,Accra Coastal Bypass,Ghana,Kumasi,Apex Infra Ltd,EQ-9363,Crane,138.8,55.4,service due,Gravel,321 bags,2240013.71,Nile Quarries,65600338.41,87683247.21,ZAR,PENDING,29/07/2025,2026-07-31,2026-08-06,6
NGA_12018,Ibadan Drainage Expansion,Nigeria,Kano,Sahara Build Co,,Loader,155.2,79.6,service due,Gravel,203 bags,2388623.65,Cape Buildmart,47224326.45,49890410.37,NGN,PARTIAL,09/21/23,05-Nov-2024,04/10/25,156
KEN 12019,Nairobi Ring Road Expansion,Kenya,Nakuru,Sahara Build Company,EQ-7222,Loader,-70.9,64.3,Needs Repair,Sand,241 bags,2678376.13,Nile Quarries,41115973.62,44083527.05,kes,paid,03-Aug-2023,2023/08/26 00:00,22/04/2024,240
ZAF_11141,Thika Bridge Works,Kenya,Nakuru,Ubora Construction,EQ-6572,Grader,170.3,36.0,Needs Repair,Gravel,428778kg,88286.69,Nile Quarrys,111078797.0,111170072.09,usd,Delayed,2025-02-01,10-Apr-2026,08-Sep-2026,151
ZAF-2021,Johannesburg Transit Upgrade,South Africa,Port Elizabeth,Kubwa Engineering,EQ-4113,Crane,109.0,29.2,BAD,Cement,221 bags,"ZAR 1,209,185.54",Lagos Ind. Supply,2269635.24,3078465.21,NGN,paid,2023/12/06 00:00,05/26/25,07/06/25,41
GHA12022,Ho Market Redevelopment,Ghana,Kumasi,BuildRight Contractors,,Bulldozer,-66.5,65.8,Needs Repair,Cement,372.85 tons,155944.37,Cemex Spply,12036698.07,17211632.3,KES,PENDING,2025-11-08,06/11/2026,,30
KEN_12023,Mombasa Port Access Road,Kenya,Mombasa,Sahara Build Company,EQ-5948,Loader,150.3,36.8,SERVICED,Sand,416401kg,"KES 1,114,822.76",Nile Quarrys,"NGN 175,080,064",227345802.5,GHS,pending,07/02/25,11/07/26,,0
GHA12024,Kumasi Interchange Works,Ghana,Cape Coast,Deltacore Buildrs,EQ-7990,Grader,237.1,53.1,OK,Cement,131 bags,726522.91,Nile Quarrys,30863261.48,43047268.09,NGN,PENDING,2025-06-16,29-Aug-2025,,30
GHA-12025,Cape Coast Housing Scheme,Ghana,Accra,PrimeSpan Africa,EQ-6987,Grader,137.3,75.4,SERVICED,Limestone,269377kg,1601603.79,African Steels Trading,12406805.12,11351589.15,GHS,delayed,21-Feb-2024,2024-04-18,2024/03/24 00:00,-25
GHA12026,Tema Container Road,Ghana,Sunyani,ubora constructions,EQ-2539,Crane,212.3,49.1,ok,Gravel,5 bags,57676.05,Afri Steel Traders,30312513.32,45482032.09,KES,partial,23/02/2023,12/25/23,22-May-2024,149
NGA_12027,Calabar Waterfront Works,Nigeria,Ibadan,Apex Infrastructure,EQ-7240,Bulldozer,114.1,47.7,service due,Cement,159537kg,11204021.77,Lagos Ind. Supply,43188446.09,65605720.84,NGN,Delayed,01/06/2023,23-May-2024,03-Oct-2024,133
GHA 11011,Tema Container Road,Ghana,Takoradi,KENTECH ENGINEERING,EQ-6240,Loader,239.0,30.3,bad,Steel,158.56 tons,1324374.49,Nile Quarries,"GHS 3,533,589",2707860.28,NGN,paid,2024/03/23 00:00,2025/02/04 00:00,08/15/25,192
NGA 12029,abuja civic centre works,Nigeria,Jos,Ubora Constructions,EQ-3179,Grader,174.6,72.5,needs repair,Sand,22041kg,159994.92,Lagos Ind. Supply,1396799.06,1907569.37,GHS,partial,2023/08/10 00:00,16/09/2024,2024-12-22,97
GHA-12030,Accra Coastal Bypass,Ghana,Sunyani,Apex Infrastucture,EQ-1505,Grader,103.1,19.3,service due,Limestone,152777kg,407448.35,Cape Build Mart,8541372.65,7154752.13,GHS,PENDING,2023/09/24 00:00,2023-12-24,14/11/2023,-40
NGA 12031,Jos Regional Access Road,Nigeria,Kano,Kubwa Engineering,,Grader,166.5,74.0,ok,Limestone,411974kg,"NGN 15,091,851.24",CEMEX SPPLY,18512086.48,13399597.63,usd,paid,12-Jan-2026,07-Dec-2026,2027-05-25,169
GHA12032,Ho Market Redevelopment,Ghana,Ho,Apex Infra Ltd,EQ-6535,Bulldozer,239.8,28.6,Needs Repair,Gravel,4.35 tons,1572406.63,Cemex Supplies,28049919.44,40245377.84,GHS,PENDING,13-Sep-2023,2024/01/17 00:00,29-May-2024,133
KEN 12033,Nairobi Ring Road Expansion,Kenya,Thika,Prime Span Africa,EQ-8008,Excavator,146.5,65.6,running,Sand,260.61 tons,841250.82,Nile Quarries,13086442.13,10536212.99,ZAR,Pending,11/24/24,09/09/2025,2026-02-27,171
GHA-2034,Accra Coastal Bypass,Ghana,Takoradi,Apex Infra Ltd,EQ-1189,Grader,181.7,4.5,SERVICED,Gravel,244.56 tons,370405.26,Cemex Supplies,121174757.22,153134119.37,NGN,paid,14/04/2023,2023-07-01,,0
ZAF-12035,Johannesburg Transit Upgrade,South Africa,Pretoria,Nylestone Construction,EQ-3779,Bulldozer,26.2,2.6,Needs Repair,Gravel,149.98 tons,2499796.27,Lagos Ind. Supplies,44412828.53,38081397.08,ghs,Paid,2025-10-23,01/26/26,2026-02-17,22
NGA12036,Kano Industrial Road,Nigeria,Calabar,Prime Span Africa,,Excavator,1596.2,20.4,ok ,Gravel,148447kg,791559.5,Kilimanjaro Cement,11806086.92,15044164.22,KES,PENDING,06/02/24,05-Oct-2025,2026/02/13 00:00,131
KEN/12037,Nairobi Ring Road Expansion,Kenya,Nairobi,NileStone Construction,EQ-3174,Excavator,643.7,25.9,bad ,Cement,197937kg,"KES 3,497,163.88",Cemex Supplies,47002805.39,38707795.51,NGN,paid,03-Jul-2023,07/26/24,03/01/2025,161
ZAF/11282,Polokwane Industrial Estate,South Africa,Bloemfontein,Mara Civil Works,EQ-7625,Crane,209.2,,OK,Sand,421.94 tons,3259358.37,Nile Quarrys,459727.72,459727.72,kes,Paid,2026/03/17 00:00,16-Apr-2026,07/10/2026,174
GHA-2039,Tema Container Road,Ghana,Kumasi,Apex Infra Ltd,EQ-2726,Bulldozer,115.0,31.6,service due,Limestone,232 bags,825223.3,Nile Quarries,27173489.98,19936316.33,GHS,PARTIAL,2023-07-19,2023/12/31 00:00,29-Apr-2024,120
KEN/12040,Nairobi Ring Road Expansion,Kenya,Eldoret,Ubora Construction,EQ-6151,Loader,60.6,53.5,running,Steel,137939kg,"USD 84,831.60",African Steels Trading,23595597.67,23055882.97,ZAR,delayed,10/03/23,19-Feb-2025,29/03/2025,38
KEN_10582,Port Elizabeth Harbour Road,South Africa,Johannesburg,Mara Civil Wroks,EQ-9642,Loader,77.0,16.7,bad,Cement,103625kg,18503.95,Cemex Supplies,8869266.23,13444857.58,USD,Pending,2025-10-01,2027-01-26,05/30/27,124
KEN12042,Machakos Estate Infrastructure,Kenya,Mombasa,PrimeSpan Africa,EQ-7620,Bulldozer,230.0,0,SERVICED,Sand,335 bags,1993327.65,Cemex Supply,8046533.96,8809444.94,NGN,PARTIAL,2025-05-22,09/07/2025,2026-04-25,290
NGA_12043,Ibadan Drainage Expansion,Nigeria,Lagos,PrimeSpan Africa,EQ-1086,Loader,236.1,39.8,SERVICED,Gravel,2018kg,"NGN 12,036,520.74",Nile Quarrys,482560.89,637727.05,GHS,delayed,2025-11-21,03-Jan-2026,2026-04-23,110
ZAF-12044,Durban Freight Corridor,South Africa,Cape Town,Sahara Build Co,,Grader,86.9,37.1,needs repair,Steel,356716kg,"1,416,088",Lagos Ind. Supply,9858084.99,8984786.79,ZAR,Pending,2023/10/11 00:00,2025-01-03,16-Jan-2025,13
KEN/12045,Thika Bridge Works,Kenya,Eldoret,Mara Civil Wroks,EQ-7975,Bulldozer,168.8,46.0,BAD,Gravel,415 bags,1804414.24,KILIMANJARO CEMENT,37453115.56,48890985.88,ZAR,PARTIAL,2026-03-05,2027-08-19,09-Sep-2027,21
GHA-2046,TEMA CONTAINER ROAD,Ghana,Tamale,Mara Civil Works,EQ-2603,Bulldozer,128.7,17.2,degraded,Sand,423 bags,2215284.63,West Stone Materials,8978314.91,11036908.92,USD,PARTIAL,2023-04-04,31-Aug-2023,24-Oct-2023,54
NGA_12047,Port Harcourt Port Link,Nigeria,Jos,Nylestone Construction,EQ-9103,Bulldozer,1572.3,16.7,degraded,Steel,437 bags,6466463.37,WestStone Materials,39781916.36,48415144.03,NGN,PENDING,2025-07-04,09/13/26,2026/12/20 00:00,98
GHA/12048,Tamale Waterline Project,Ghana,Sunyani,Sahara Build Company,EQ-9690,Grader,79.0,13.8,degraded,Limestone,42644kg,2277728.44,African Steel Traders,3912898.95,2981778.95,GHS,partial,2024/03/25 00:00,2024/06/24 00:00,2024-05-27,-28
NGA12049,Port Harcourt Port Link,Nigeria,Jos,Nylestone Construction,EQ-7939,Grader,131.7,6.0,needs repair,Limestone,103 bags,10323544.91,Cemex Supplies,211795147.28,302365563.24,ZAR,Paid,2023-07-30,23/04/2024,05/01/25,-45
ZAF 12050,Cape Town Coastal Works,South Africa,Pretoria,Apex Infra Ltd,EQ-6717,Excavator,224.8,37.1,service due,Cement,331 bags,2138898.92,Savanna Aggregate,2305533.03,2713900.84,GHS,Delayed,08-Sep-2025,31/10/2026,02-Dec-2026,-45
KEN 12051,Mombasa Port Access Road,Kenya,Thika,Mara Civil Works,EQ-5035,Crane,25.2,8.1,ok,Gravel,,"1,793,035",African Steel Traders,17350883.92,20411285.46,NGN,delayed,2025-05-16,08/20/26,2026/10/28 00:00,69
GHA12052,Ho Market Redevelopment,Ghana,Sunyani,Prime Span Africa,EQ-1673,Excavator,63.4,,running,Cement,121072kg,1438708.64,West Stone Materials,3570968.55,3113850.88,zar,,2025/10/01 00:00,2026-05-30,10/11/26,134
GHA_12053,Ho Market Redevelopment,Ghana,Accra,PrimeSpan Africa,EQ-1219,Loader,1945.1,68.8,service due,Limestone,135.23 tons,838199.03,Cemex Supply,33207069.74,42320686.8,GHS,Pending,08/01/23,26-Oct-2024,22-Oct-2024,-4
NGA-11051,PRETORIA CIVIC BUILD,South Africa,Cape Town,Deltacore Buildrs,EQ-9392,Loader,7.6,48.9,SERVICED,Sand,167.06 tons,907050.14,Lagos Industrial Supply,76765795.44,57233900.1,USD,Delayed,10/03/25,24-Jul-2026,2026/10/30 00:00,98
KEN-12055,Mombasa Port Access Road,Kenya,Eldoret,Ubora Construction,EQ-4027,Grader,36.8,58.9,OK,Limestone,83.76 tons,"USD 29,977.57",Terramix Logistcs,36649466.41,48421193.1,zar,PARTIAL,2023-12-18,2024/12/16 00:00,03-Jul-2025,199
NGA-1085,Polokwane Industrial Estate,South Africa,Johannesburg,deltacore buildrs,EQ-8071,Crane,43.5,77.6,bad,Cement,444.36 tons,33971.69,Lagos Industrial Supply,"GHS 23,648,526",33396092.55,USD,Pending,2024/04/02 00:00,2025/07/23 00:00,22-Nov-2025,122
KEN-12057,Machakos Estate Infrastructure,Kenya,Kisumu,Kubwa Engr,EQ-5496,Loader,60.1,8.9,degraded,Sand,422.76 tons,2186017.95,Nile Quarries,2299171.88,3204514.2,USD,PARTIAL,07/22/23,09/10/2024,2024/10/15 00:00,6
GHA-12058,Tamale Waterline Project,Ghana,Kumasi,DELTACORE BUILDRS,EQ-5388,Crane,14.8,6.5,Needs Repair,Limestone,178 bags,54191.17,WestStone Material,"ZAR 31,557,671",25832141.7,USD,paid,17/07/2023,14/08/2024,2024/11/24 00:00,102
ZAF/12059,Cape Town Coastal Works,South Africa,Durban,Ubora Constructions,EQ-6037,Excavator,191.8,N/A,running,Cement,443 bags,3523605.1,West Stone Materials,94900554.39,86051356.5,USD,Pending,2025/11/11 00:00,23/09/2026,09/21/26,two
NGA 12060,Kano Industrial Road,Nigeria,Benin City,Mara Civil Wroks,EQ-9294,Grader,190.8,47.4,BAD,Steel,448.19 tons,5873040.89,Nile Quarries,1379476.19,1752370.58,NGN,partial,2023/03/23 00:00,2024-02-15,07-Feb-2024,-8
ZAF 12061,Pretoria Civic Build,South Africa,Polokwane,Apex Infra Ltd,EQ-8120,Grader,180.6,69.4,ok,Gravel,352427kg,"zar 1,932,843.85",Nile Quarrys,40530070.25,53149131.21,ZAR,delayed,28-Jun-2025,2026/06/01 00:00,24-Jun-2026,23
ZAF-12062,Port Elizabeth Harbour Road,South Africa,Bloemfontein,Nylestone Construction,EQ-9825,Loader,180.9,34.7,NEEDS REPAIR,Steel,302.08 tons,4091463.87,African Steel Traders,37964269.13,30663115.13,KES,Delayed,19-Feb-2025,11/03/25,2026/03/28 00:00,145
KEN/12063,Machakos Estate Infrastructure,Kenya,Eldoret,Sahara Build Co,EQ-5090,Bulldozer,5.5,69.8,degraded,Cement,321.87 tons,1717942.61,Lagos Ind. Supply,14630946.14,18181185.15,KES,Pending,11/16/24,04/12/2025,20-Dec-2025,16
NGA-12064,Jos Regional Access Road,Nigeria,Ibadan,primespan africa,EQ-6554,Grader,32.5,6.1,bad,Sand,176.93 tons,10070038.0,Cemex Spply,5366222.41,4728784.04,NGN,PARTIAL,2023-09-25,13-Feb-2024,08/02/2024,-5
NGA/12065,Abuja Civic Centre Works,Nigeria,Calabar,Prime Span Africa,,Loader,205.5,78.0,Needs Repair,Steel,127493kg,47481.17,WestStone Material,21638971.84,25748963.3,USD,paid,13/09/2024,01/16/25,2025/06/08 00:00,143
NGA 12066,Enugu Housing Spine,Nigeria,Port Harcourt,Build Rite Contrctors,EQ-9932,Excavator,32.9,14.6,bad,Sand,81 bags,7744313.14,Savanna Aggregate,21797164.64,25306213.79, NGN,partial,07/30/23,2024-03-30,09/05/2024,40
KEN 12067,Nakuru Junction Upgrade,Kenya,Eldoret,Apex Infra Ltd,EQ6747,Excavator,-62.2,33.9,service-needed,Cement,217 bags,91307.0,African Steels Trading,160067584.02,238404985.73,NGN,delayed,2025/05/24 00:00,30-Jun-2026,2026/11/24 00:00,147
GHA-12068,Ho Market Redevelopment,Ghana,Takoradi,Kubwa Engr,EQ-6388,Crane,146.2,10.7,running,Sand,179043kg,1061731.66,Cape Buildmart,1764575.29,2528806.78,GHS,paid,2023/04/19 00:00,2024-05-16,2024/04/12 00:00,-34
ZAF_12069,Port Elizabeth Harbour Road,South Africa,Polokwane,Deltacore Buildrs,EQ-1584,Bulldozer,4.9,79.5,bad ,Steel,237339kg,"ZAR 2,195,273.62",Cemex Supply,46495852.27,33998300.77,USD,Delayed,08-May-2024,2024-12-17,,-3
KEN 12070,Machakos Estate Infrastructure,Kenya,Nakuru,Nylestone Construction,EQ-5971,Grader,58.3,38.4,degraded,Steel,447.15 tons,1725566.64,WestStone Materials,14475932.51,14891571.02,ghs,PARTIAL,2025-05-30,2026/04/29 00:00,2026-07-18,80
ZAF12071,Port Elizabeth Harbour Road,South Africa,Port Elizabeth,PrimeSpan Africa,EQ-3650,Crane,32.7,370.4,OK,Steel,1240kg,34570.01,WestStone Material,6281466.51,5806092.98,kes,PARTIAL,2024-07-25,02/03/25,02/06/25,3
KEN/10692,Tema Container Road,Ghana,Cape Coast,Apex Infrastucture,EQ-1080,Excavator,105.3,55.8,BAD,Steel,164 bags,"GHS 542,950.82",TerraMix Logistics,"NGN 134,555,736",135883364.13, NGN,Delayed,2025/03/28 00:00,2025/08/10 00:00,,two
KEN_12073,Nakuru Junction Upgrade,Kenya,Kisumu,Deltacore Buildrs,EQ-9289,Excavator,214.0,5.3,running,Steel,57.64 tons,825919.63,WESTSTONE MATERIAL,11608484.76,13148913.64,USD,partial,2025-08-09,2025/11/10 00:00,08/03/26,266
KEN_12074,Mombasa Port Access Road,Kenya,Nakuru,DeltaCore Builders,EQ-4062,Excavator,116.8,51.7,Needs Repair,Gravel,224413kg,30691.08,Terramix Logistcs,584899.2,649196.79,USD,PARTIAL,23-Jun-2025,2025-09-22,2026/03/02 00:00,161
KEN/12075,Nakuru Junction Upgrade,Kenya,Nakuru,Ubora Constructions,EQ-8598,Crane,219.4,,degraded,Cement,371 bags,133199.07,KILIMANJARO CEMENT,6550883.45,9730875.39,USD,paid,28-Sep-2024,10-Nov-2025,05/03/26,174
GHA_12076,Sunyani District Road,Ghana,Accra,PrimeSpan Africa,EQ-7899,Loader,197.8,77.1,ok,Sand,45713kg,579814.28,Cemex Supply,51339563.89,37751572.15,ZAR,partial,23/07/2024,25-Oct-2025,2026-02-21,119
KEN-2077,Mombasa Port Access Road,Kenya,Machakos,Prime Span Africa,EQ-4706,Crane,85.9,11.6,bad ,Gravel,294.66 tons,2218997.19,Cemex Supplies,28687529.86,29436469.1,GHS,Delayed,15-May-2023,16-Jul-2023,2023-09-04,50
GHA 12078,Tema Container Road,Ghana,Ho,Kubwa Engr,EQ-8894,Excavator,221.4,5.7,bad,Limestone,37.9 tons,"GHS 952,333.82",Cape Buildmart,23999091.89,30074600.63,NGN,PENDING,19-Jan-2025,10-Mar-2026,04/08/26,29
KEN-2079,Nakuru Junction Upgrade,Kenya,Mombasa,Sahara Build Co,EQ-3827,Loader,-60.3,1.6,Needs Repair,Steel,84556kg,35503.31,TerraMix Logistics,135393652.64,207933232.1,KES,partial,05-Jan-2025,2025/05/31 00:00,2025/10/13 00:00,135
KEN 12080,Thika Bridge Works,Kenya,Thika,Deltacore Buildrs,EQ-3202,Bulldozer,62.6,62.6,OK,Limestone,180560kg,155137.15,Savanna Aggregate,40350974.72,34622909.91,ZAR,delayed,01/06/2024,23-Aug-2025,25-Aug-2025,2
ZAF_12081,Cape Town Coastal Works,South Africa,Durban,Mara Civil Works,EQ-8538,Loader,216.2,,Needs Repair,Cement,387 bags,4019949.26,Cemex Supply,524425.91,717273.53,zar,PARTIAL,2023-03-10,03/09/24,19/07/2024,132
ZAF-12082,port elizabeth harbour road,South Africa,Cape Town,Deltacore Buildrs,,Bulldozer,135.3,756.2,ok ,Sand,215.4 tons,51759.76,Nile Quarries,26012998.51,20760614.26,NGN,paid,12/06/2025,05/16/26,30/08/2026,106
ZAF/12083,Johannesburg Transit Upgrade,South Africa,Port Elizabeth,DeltaCore Builders,EQ-6803,Loader,93.5,68.1,bad ,Sand,325 bags,180787.96,Lagos Ind. Supply,1967355.32,1926129.36,USD,Delayed,06-Mar-2025,16/12/2025,28/05/2026,163
GHA/12084,Ho Market Redevelopment,Ghana,Kumasi,Kentech Engineering,EQ-2473,Loader,23.5,48.0,BAD,Limestone,12t,75530.76,Cemex Supply,48903885.55,36729631.14,GHS,PARTIAL,25/02/2025,2026/07/07 00:00,16/06/2026,-21
GHA12085,Tamale Waterline Project,Ghana,Takoradi,Ubora Construction,EQ-5575,Bulldozer,120.8,71.9,service due,Limestone,165197kg,14718.79,Savanna Aggregate,14295027.79,12074029.32,ZAR,Partial,2024-08-02,2025-06-04,10-May-2025,-25
ZAF/12086,Durban Freight Corridor,South Africa,Pretoria,Kentech Eng,EQ-9402,Excavator,8.3,11.5,Needs Repair,Gravel,162.91 tons,657606.23,African Steel Traders,2024905.98,2081065.58,zar,partial,27/09/2023,2024/01/31 00:00,,-3
NGA12087,Enugu Housing Spine,Nigeria,Calabar,Kubwa Engr,EQ-6339,Loader,161.3,,needs repair,Gravel,80 bags,"usd 22,241.71",Kilimanjaro Cment,26379497.2,19827166.65,GHS,PENDING,12/16/24,23-Sep-2025,2025/11/18 00:00,56
GHA/12088,Tamale Waterline Project,Ghana,Kumasi,Sahara Build Company,EQ8534,Excavator,118.8,62.6,service-needed,Gravel,129 bags,760783.94,WestStone Material,8855600.83,11642346.63,ZAR,paid,2025-04-06,2026-09-15,13/09/2027,363
NGA 12089,Enugu Housing Spine,Nigeria,Kano,Sahara Build Company,,Crane,210.6,,RUNNING,Gravel,57.95 tons,6975410.41,Kilimanjaro Cement,379524.37,284432.39,USD,Pending,11-Nov-2024,2025/06/05 00:00,2025/08/17 00:00,73
NGA 12090,Calabar Waterfront Works,Nigeria,Enugu,kubwa engr,EQ-6804,Excavator,115.0,70.6,ok,Gravel,262877kg,"15,817,940",Terramix Logistcs,195669119.05,269153373.65,ZAR,partial,2024-09-11,11/24/24,11/06/24,two
KEN 12091,Machakos Estate Infrastructure,Kenya,Kisumu,Kubwa Engineering,EQ-1631,Grader,186.9,77.4,ok ,Sand,28 bags,"KES 1,113,331.66",WestStone Materials,23079398.29,23079398.29,GHS,,11/04/2024,06/05/2025,08/22/25,108
KEN_12092,Nairobi Ring Road Expansion,Kenya,Nakuru,BUILD RITE CONTRACTORS,EQ-7307,Grader,227.0,19.8,OK,Sand,141.27 tons,2284234.99,West Stone Materials,71571953.78,73222651.55,zar,Delayed,04/26/25,12/17/25,2025/11/21 00:00,-26
ZAF/12093,Pretoria Civic Build,South Africa,Bloemfontein,Prime Span Africa,EQ-5544,Bulldozer,177.8,32.0,Serviced,Steel,361.89 tons,3098811.33,Terramix Logistcs,14842387.17,19064073.86,NGN,delayed,22/11/2023,2024-08-17,,-3
GHA 12094,Sunyani District Road,Ghana,Takoradi,DeltaCore Builders,EQ-5936,Crane,18.9,2.9,service due,Steel,411.74 tons,616343.15,Nile Quarrys,634045.1,551240.03,usd,Pending,2025-09-10,2025/11/04 00:00,2026/04/05 00:00,152
ZAF-12095,Cape Town Coastal Works,South Africa,Cape Town,BuildRight Contractors,EQ-6107,Excavator,159.2,75.9,bad ,Steel,401.19 tons,2108773.36,WestStone Materials,57553005.99,75798574.89,USD,Pending,29-Apr-2023,2023-09-03,,-45
NGA12096,Kano Industrial Road,Nigeria,Port Harcourt,Kubwa Engineering,EQ-1329,Excavator,148.0,2.0,SERVICED,Cement,375 bags,10340319.8,savanna aggregates,2009864.72,2768464.21,GHS,partial,2025/12/26 00:00,07-Apr-2026,07/07/26,0
ZAF 12097,Bloemfontein Utilities Upgrade,South Africa,Port Elizabeth,Kentech Eng,EQ-8045,Loader,25.6,45.7,bad ,Limestone,67068kg,"ZAR 566,102.96",Nile Quarries,2156618.04,3235794.14,ZAR,paid,04/09/2023,04/11/24,2024-05-14,33
NGA-12098,Calabar Waterfront Works,Nigeria,Enugu,Kentech Eng,EQ-3968,Crane,165.1,16.8,ok ,Steel,368.4 tons,12580852.23,Cemex Supply,3048807.92,3408530.95,USD,partial,2024/02/23 00:00,31-May-2025,,0
KEN12099,Mombasa Port Access Road,Kenya,Machakos,Deltacore Buildrs,EQ-3997,Crane,76.5,751.2,bad,Cement,205.73 tons,1892124.69,Kilimanjaro Cment,10848187.76,16436250.74,kes,partial,2026-01-07,2026/04/08 00:00,,0
GHA12100,Tema Container Road,Ghana,Ho,Mara Civil Wroks,EQ-1172,Crane,73.2,2.4,degraded,Sand,144.4 tons,2376688.28,Cape Buildmart,119310903.07,160070333.57,USD ,paid,22/05/2025,2026/01/17 00:00,03/04/26,46
GHA-2101,Takoradi Logistics Yard,Ghana,Cape Coast,Ubora Construction,EQ-3429,Loader,186.7,18.9,needs repair,Limestone,170 bags,2251670.63,WestStone Materials,12446497.33,18062969.08,USD,partial,20/06/2024,09/21/24,22/10/2024,31
KEN-12102,Kisumu Waterfront Rehab,Kenya,Kisumu,Sahara Build Company,EQ-7062,Crane,53.6,29.9,bad ,Steel,385.62 tons,1948400.01,African Steels Trading,1486212.89,1642712.63,USD,delayed,27/11/2023,12/09/24,21/02/2025,74
KEN-12103,Eldoret Industrial Spur,Kenya,Eldoret,Sahara Build Co,,Excavator,89.5,36.5,OK,Steel,115274kg,1447122.35,Cemex Spply,22900720.45,29176638.23,zar,partial,06-Apr-2023,2023/07/13 00:00,11/25/23,135
